Study Name	Tungsten_Calibration
Sample Name	2022-01-05
Run Name	spot0
Operator	Ben/Angus
Date	1/5/2022
Time	12:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:10:35
	
Time	Amplitude
3.630000E-8	-2.877741E-4
3.635000E-8	-4.059677E-4
3.640000E-8	-5.190224E-4
3.645000E-8	-6.149476E-4
3.650000E-8	-6.971692E-4
3.655000E-8	-7.828167E-4
3.660000E-8	-8.787419E-4
3.665000E-8	-9.832318E-4
3.670000E-8	-1.125407E-3
3.675000E-8	-1.257304E-3
3.680000E-8	-1.414895E-3
3.685000E-8	-1.574200E-3
3.690000E-8	-1.723226E-3
3.695000E-8	-1.844846E-3
3.700000E-8	-1.904799E-3
3.705000E-8	-1.957900E-3
3.710000E-8	-1.928780E-3
3.715000E-8	-1.831142E-3
3.720000E-8	-1.659847E-3
3.725000E-8	-1.456006E-3
3.730000E-8	-1.197351E-3
3.735000E-8	-9.318433E-4
3.740000E-8	-6.355030E-4
3.745000E-8	-3.597180E-4
3.750000E-8	-1.164791E-4
3.755000E-8	1.010655E-4
3.760000E-8	2.723605E-4
3.765000E-8	4.128224E-4
3.770000E-8	5.070347E-4
3.775000E-8	5.926822E-4
3.780000E-8	6.526355E-4
3.785000E-8	7.023110E-4
3.790000E-8	7.417089E-4
3.795000E-8	7.948103E-4
3.800000E-8	8.581895E-4
3.805000E-8	9.130039E-4
3.810000E-8	9.815219E-4
3.815000E-8	1.039762E-3
3.820000E-8	1.075734E-3
3.825000E-8	1.089438E-3
3.830000E-8	1.056892E-3
3.835000E-8	1.003790E-3
3.840000E-8	9.061521E-4
3.845000E-8	7.793938E-4
3.850000E-8	6.235153E-4
3.855000E-8	4.436555E-4
3.860000E-8	2.449533E-4
3.865000E-8	3.768638E-5
3.870000E-8	-1.849971E-4
