Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot03
Operator	Angus Wylie
Date	8/18/2019
Time	17:33
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:34:45
	
Time	Amplitude
3.100000E-8	-2.591008E-2
3.105000E-8	-2.472643E-2
3.110000E-8	-2.364556E-2
3.115000E-8	-2.268631E-2
3.120000E-8	-2.186067E-2
3.125000E-8	-2.116007E-2
3.130000E-8	-2.057938E-2
3.135000E-8	-2.012202E-2
3.140000E-8	-1.979314E-2
3.145000E-8	-1.959957E-2
3.150000E-8	-1.955332E-2
3.155000E-8	-1.965268E-2
3.160000E-8	-1.988735E-2
3.165000E-8	-2.027619E-2
3.170000E-8	-2.085174E-2
3.175000E-8	-2.158317E-2
3.180000E-8	-2.243279E-2
3.185000E-8	-2.341431E-2
3.190000E-8	-2.451917E-2
3.195000E-8	-2.569082E-2
3.200000E-8	-2.691045E-2
3.205000E-8	-2.818659E-2
3.210000E-8	-2.949186E-2
3.215000E-8	-3.076630E-2
3.220000E-8	-3.200647E-2
3.225000E-8	-3.323123E-2
3.230000E-8	-3.442344E-2
3.235000E-8	-3.553344E-2
3.240000E-8	-3.654579E-2
3.245000E-8	-3.746393E-2
3.250000E-8	-3.827587E-2
3.255000E-8	-3.897304E-2
3.260000E-8	-3.954516E-2
3.265000E-8	-3.996312E-2
3.270000E-8	-4.020122E-2
3.275000E-8	-4.024062E-2
3.280000E-8	-4.006076E-2
3.285000E-8	-3.969248E-2
3.290000E-8	-3.917345E-2
3.295000E-8	-3.849170E-2
3.300000E-8	-3.764550E-2
3.305000E-8	-3.666912E-2
3.310000E-8	-3.560195E-2
3.315000E-8	-3.446456E-2
3.320000E-8	-3.326720E-2
3.325000E-8	-3.205101E-2
3.330000E-8	-3.083139E-2
3.335000E-8	-2.960149E-2
3.340000E-8	-2.836988E-2
3.345000E-8	-2.717081E-2
3.350000E-8	-2.601457E-2
3.355000E-8	-2.490629E-2
3.360000E-8	-2.386311E-2
3.365000E-8	-2.289700E-2
3.370000E-8	-2.200113E-2
3.375000E-8	-2.119604E-2
3.380000E-8	-2.049716E-2
3.385000E-8	-1.992675E-2
3.390000E-8	-1.950365E-2
3.395000E-8	-1.922615E-2
3.400000E-8	-1.910624E-2
3.405000E-8	-1.914393E-2
3.410000E-8	-1.934434E-2
3.415000E-8	-1.970578E-2
3.420000E-8	-2.019568E-2
3.425000E-8	-2.079693E-2
3.430000E-8	-2.153863E-2
3.435000E-8	-2.241395E-2
3.440000E-8	-2.336806E-2
3.445000E-8	-2.440097E-2
3.450000E-8	-2.552467E-2
3.455000E-8	-2.669633E-2
3.460000E-8	-2.788854E-2
3.465000E-8	-2.909617E-2
3.470000E-8	-3.030551E-2
3.475000E-8	-3.148231E-2
3.480000E-8	-3.259573E-2
3.485000E-8	-3.363206E-2
3.490000E-8	-3.457761E-2
3.495000E-8	-3.537756E-2
3.500000E-8	-3.601991E-2
3.505000E-8	-3.652523E-2
3.510000E-8	-3.688153E-2
3.515000E-8	-3.706995E-2
3.520000E-8	-3.711791E-2
3.525000E-8	-3.703227E-2
3.530000E-8	-3.681644E-2
3.535000E-8	-3.649440E-2
3.540000E-8	-3.607130E-2
3.545000E-8	-3.553686E-2
3.550000E-8	-3.492534E-2
3.555000E-8	-3.425044E-2
3.560000E-8	-3.347447E-2
3.565000E-8	-3.261628E-2
3.570000E-8	-3.170671E-2
3.575000E-8	-3.073032E-2
3.580000E-8	-2.967001E-2
3.585000E-8	-2.855316E-2
3.590000E-8	-2.741405E-2
3.595000E-8	-2.624239E-2
3.600000E-8	-2.504847E-2
3.605000E-8	-2.386311E-2
3.610000E-8	-2.271372E-2
3.615000E-8	-2.162771E-2
3.620000E-8	-2.063591E-2
3.625000E-8	-1.976402E-2
3.630000E-8	-1.901888E-2
3.635000E-8	-1.842449E-2
3.640000E-8	-1.799111E-2
3.645000E-8	-1.772218E-2
3.650000E-8	-1.763139E-2
3.655000E-8	-1.771362E-2
3.660000E-8	-1.796542E-2
3.665000E-8	-1.839880E-2
3.670000E-8	-1.901203E-2
3.675000E-8	-1.975545E-2
3.680000E-8	-2.059822E-2
3.685000E-8	-2.153692E-2
3.690000E-8	-2.254242E-2
3.695000E-8	-2.357704E-2
3.700000E-8	-2.462880E-2
3.705000E-8	-2.570453E-2
3.710000E-8	-2.677855E-2
3.715000E-8	-2.781660E-2
3.720000E-8	-2.881867E-2
3.725000E-8	-2.977792E-2
3.730000E-8	-3.068407E-2
3.735000E-8	-3.154398E-2
3.740000E-8	-3.236619E-2
3.745000E-8	-3.314730E-2
3.750000E-8	-3.387016E-2
3.755000E-8	-3.451594E-2
3.760000E-8	-3.506923E-2
3.765000E-8	-3.552145E-2
3.770000E-8	-3.585033E-2
3.775000E-8	-3.603704E-2
3.780000E-8	-3.607644E-2
3.785000E-8	-3.595996E-2
3.790000E-8	-3.567904E-2
3.795000E-8	-3.523196E-2
3.800000E-8	-3.462900E-2
3.805000E-8	-3.386502E-2
3.810000E-8	-3.296572E-2
3.815000E-8	-3.196022E-2
3.820000E-8	-3.087592E-2
3.825000E-8	-2.973510E-2
3.830000E-8	-2.856002E-2
3.835000E-8	-2.735924E-2
3.840000E-8	-2.615675E-2
3.845000E-8	-2.497310E-2
3.850000E-8	-2.381172E-2
3.855000E-8	-2.268460E-2
3.860000E-8	-2.163113E-2
3.865000E-8	-2.067359E-2
3.870000E-8	-1.980855E-2
3.875000E-8	-1.903430E-2
3.880000E-8	-1.837310E-2
3.885000E-8	-1.783010E-2
3.890000E-8	-1.741385E-2
3.895000E-8	-1.713978E-2
