Study Name	Tungsten_Calibration
Sample Name	2021-12-13
Run Name	spot0
Operator	Ben/Eleni
Date	12/13/2021
Time	14:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:16:06
	
Time	Amplitude
1.655500E-7	1.365221E-3
1.656000E-7	1.320684E-3
1.656500E-7	1.240176E-3
1.657000E-7	1.103140E-3
1.657500E-7	9.130023E-4
1.658000E-7	7.040224E-4
1.658500E-7	5.018943E-4
1.659000E-7	3.100438E-4
1.659500E-7	1.627301E-4
1.660000E-7	3.939774E-5
1.660500E-7	-3.768501E-5
1.661000E-7	-8.393466E-5
1.661500E-7	-1.164807E-4
1.662000E-7	-1.010642E-4
1.662500E-7	-3.083321E-5
1.663000E-7	6.166609E-5
1.663500E-7	1.541654E-4
1.664000E-7	2.706460E-4
1.664500E-7	4.299504E-4
1.665000E-7	5.875418E-4
1.665500E-7	7.331425E-4
1.666000E-7	8.496231E-4
1.666500E-7	9.506872E-4
1.667000E-7	9.986498E-4
1.667500E-7	9.712426E-4
1.668000E-7	9.181411E-4
1.668500E-7	8.701785E-4
1.669000E-7	7.862440E-4
1.669500E-7	6.680504E-4
1.670000E-7	5.721252E-4
1.670500E-7	4.984684E-4
1.671000E-7	4.350892E-4
1.671500E-7	3.819877E-4
1.672000E-7	3.614323E-4
1.672500E-7	3.511546E-4
1.673000E-7	3.871266E-4
1.673500E-7	4.299504E-4
1.674000E-7	4.984684E-4
1.674500E-7	6.063842E-4
1.675000E-7	6.834670E-4
1.675500E-7	7.399943E-4
1.676000E-7	7.519850E-4
1.676500E-7	7.468461E-4
1.677000E-7	7.331425E-4
1.677500E-7	7.262907E-4
1.678000E-7	6.988835E-4
1.678500E-7	6.766152E-4
1.679000E-7	6.577727E-4
1.679500E-7	6.132360E-4
1.680000E-7	5.789770E-4
1.680500E-7	5.567087E-4
1.681000E-7	5.430051E-4
1.681500E-7	5.293015E-4
1.682000E-7	5.310144E-4
1.682500E-7	5.498569E-4
1.683000E-7	5.498569E-4
1.683500E-7	5.567087E-4
1.684000E-7	5.738382E-4
1.684500E-7	5.772641E-4
1.685000E-7	5.669864E-4
1.685500E-7	5.618475E-4
1.686000E-7	5.532828E-4
1.686500E-7	5.686993E-4
1.687000E-7	5.961065E-4
1.687500E-7	6.337914E-4
1.688000E-7	6.783281E-4
1.688500E-7	7.143001E-4
1.689000E-7	7.365684E-4
1.689500E-7	7.280037E-4
1.690000E-7	7.451332E-4
1.690500E-7	7.656886E-4
1.691000E-7	7.776792E-4
1.691500E-7	7.571238E-4
1.692000E-7	7.211519E-4
1.692500E-7	6.680504E-4
1.693000E-7	5.481439E-4
1.693500E-7	4.505058E-4
1.694000E-7	3.168956E-4
1.694500E-7	2.106927E-4
1.695000E-7	1.079157E-4
1.695500E-7	1.884234E-5
1.696000E-7	-1.712961E-5
1.696500E-7	-4.111091E-5
1.697000E-7	6.851688E-6
1.697500E-7	5.995314E-5
1.698000E-7	1.541654E-4
1.698500E-7	2.415258E-4
1.699000E-7	3.819877E-4
1.699500E-7	5.121720E-4
1.700000E-7	6.252267E-4
1.700500E-7	7.382814E-4
1.701000E-7	8.393454E-4
1.701500E-7	8.975857E-4
1.702000E-7	9.284188E-4
1.702500E-7	9.952239E-4
1.703000E-7	1.041474E-3
1.703500E-7	1.080871E-3
1.704000E-7	1.108279E-3
1.704500E-7	1.128834E-3
1.705000E-7	1.109992E-3
1.705500E-7	1.094575E-3
1.706000E-7	1.125408E-3
1.706500E-7	1.142538E-3
1.707000E-7	1.166519E-3
1.707500E-7	1.166519E-3
1.708000E-7	1.163093E-3
1.708500E-7	1.084297E-3
1.709000E-7	9.900850E-4
1.709500E-7	8.992987E-4
1.710000E-7	7.879569E-4
1.710500E-7	7.091612E-4
1.711000E-7	6.406432E-4
1.711500E-7	5.412921E-4
1.712000E-7	4.847648E-4
1.712500E-7	4.796259E-4
1.713000E-7	4.607835E-4
1.713500E-7	4.967554E-4
1.714000E-7	5.138849E-4
1.714500E-7	5.395792E-4
1.715000E-7	5.584216E-4
1.715500E-7	5.549957E-4
1.716000E-7	5.395792E-4
1.716500E-7	5.430051E-4
1.717000E-7	5.173108E-4
1.717500E-7	4.385151E-4
1.718000E-7	3.905525E-4
1.718500E-7	3.699971E-4
1.719000E-7	3.477287E-4
1.719500E-7	3.323122E-4
1.720000E-7	3.254604E-4
1.720500E-7	3.614323E-4
1.721000E-7	4.179597E-4
1.721500E-7	4.933295E-4
1.722000E-7	5.258756E-4
1.722500E-7	5.875418E-4
1.723000E-7	5.567087E-4
1.723500E-7	5.173108E-4
1.724000E-7	4.556446E-4
1.724500E-7	4.402281E-4
1.725000E-7	4.093950E-4
1.725500E-7	4.111079E-4
1.726000E-7	4.950425E-4
1.726500E-7	5.686993E-4
1.727000E-7	6.577727E-4
1.727500E-7	7.451332E-4
1.728000E-7	8.324936E-4
1.728500E-7	8.941598E-4
1.729000E-7	9.746685E-4
1.729500E-7	9.986498E-4
1.730000E-7	1.005502E-3
1.730500E-7	9.712426E-4
1.731000E-7	8.736044E-4
1.731500E-7	7.485591E-4
1.732000E-7	6.098101E-4
1.732500E-7	4.864777E-4
1.733000E-7	3.888395E-4
1.733500E-7	3.254604E-4
1.734000E-7	2.997661E-4
1.734500E-7	2.689330E-4
1.735000E-7	3.031920E-4
1.735500E-7	3.357381E-4
1.736000E-7	3.768489E-4
1.736500E-7	4.762000E-4
1.737000E-7	5.943936E-4
1.737500E-7	6.492080E-4
1.738000E-7	6.800411E-4
1.738500E-7	7.040224E-4
1.739000E-7	7.108742E-4
1.739500E-7	7.314296E-4
1.740000E-7	7.194389E-4
1.740500E-7	7.143001E-4
1.741000E-7	6.903188E-4
1.741500E-7	6.971706E-4
1.742000E-7	6.988835E-4
1.742500E-7	7.160130E-4
1.743000E-7	7.793922E-4
1.743500E-7	8.581879E-4
1.744000E-7	9.472613E-4
1.744500E-7	1.043186E-3
1.745000E-7	1.140825E-3
1.745500E-7	1.192213E-3
1.746000E-7	1.282999E-3
1.746500E-7	1.330962E-3
1.747000E-7	1.349805E-3
1.747500E-7	1.373786E-3
1.748000E-7	1.344666E-3
1.748500E-7	1.301842E-3
1.749000E-7	1.250453E-3
1.749500E-7	1.183648E-3
1.750000E-7	1.125408E-3
1.750500E-7	1.029483E-3
1.751000E-7	9.112893E-4
1.751500E-7	7.674015E-4
1.752000E-7	6.440691E-4
1.752500E-7	5.344403E-4
1.753000E-7	4.762000E-4
1.753500E-7	4.128209E-4
1.754000E-7	3.785618E-4
1.754500E-7	3.871266E-4
1.755000E-7	3.665712E-4
1.755500E-7	3.682841E-4
1.756000E-7	3.511546E-4
1.756500E-7	3.511546E-4
1.757000E-7	2.860625E-4
1.757500E-7	2.226834E-4
1.758000E-7	1.849985E-4
1.758500E-7	1.764337E-4
1.759000E-7	1.678690E-4
1.759500E-7	1.798596E-4
1.760000E-7	2.158316E-4
1.760500E-7	2.586553E-4
1.761000E-7	3.391640E-4
1.761500E-7	4.282374E-4
1.762000E-7	5.686993E-4
1.762500E-7	7.211519E-4
1.763000E-7	8.547620E-4
1.763500E-7	9.763814E-4
1.764000E-7	1.087723E-3
1.764500E-7	1.193926E-3
1.765000E-7	1.193926E-3
1.765500E-7	1.142538E-3
1.766000E-7	1.092862E-3
1.766500E-7	1.020918E-3
1.767000E-7	9.267059E-4
1.767500E-7	8.239289E-4
1.768000E-7	7.502720E-4
1.768500E-7	7.057353E-4
1.769000E-7	6.526339E-4
1.769500E-7	6.766152E-4
1.770000E-7	7.194389E-4
1.770500E-7	7.691145E-4
1.771000E-7	8.599008E-4
1.771500E-7	9.712426E-4
1.772000E-7	1.068881E-3
1.772500E-7	1.152815E-3
1.773000E-7	1.188787E-3
1.773500E-7	1.195639E-3
1.774000E-7	1.159667E-3
1.774500E-7	1.092862E-3
1.775000E-7	1.005502E-3
1.775500E-7	8.616138E-4
1.776000E-7	7.451332E-4
1.776500E-7	6.440691E-4
1.777000E-7	5.755511E-4
1.777500E-7	5.018943E-4
1.778000E-7	5.241626E-4
1.778500E-7	6.063842E-4
1.779000E-7	7.468461E-4
1.779500E-7	8.958728E-4
1.780000E-7	1.077445E-3
1.780500E-7	1.259018E-3
1.781000E-7	1.454294E-3
1.781500E-7	1.591330E-3
1.782000E-7	1.716376E-3
1.782500E-7	1.826005E-3
1.783000E-7	1.880819E-3
1.783500E-7	1.896236E-3
1.784000E-7	1.880819E-3
1.784500E-7	1.766051E-3
1.785000E-7	1.618738E-3
1.785500E-7	1.498831E-3
1.786000E-7	1.351517E-3
1.786500E-7	1.211056E-3
1.787000E-7	1.101427E-3
1.787500E-7	9.969368E-4
1.788000E-7	9.438354E-4
1.788500E-7	9.541131E-4
1.789000E-7	9.506872E-4
1.789500E-7	9.386965E-4
1.790000E-7	9.626778E-4
1.790500E-7	1.010640E-3
1.791000E-7	1.038048E-3
1.791500E-7	1.075733E-3
1.792000E-7	1.060316E-3
1.792500E-7	1.068881E-3
1.793000E-7	1.024344E-3
1.793500E-7	9.626778E-4
1.794000E-7	9.095764E-4
1.794500E-7	8.393454E-4
1.795000E-7	7.519850E-4
1.795500E-7	6.680504E-4
1.796000E-7	6.286526E-4
1.796500E-7	6.200878E-4
1.797000E-7	6.063842E-4
1.797500E-7	6.406432E-4
1.798000E-7	6.937447E-4
1.798500E-7	8.033735E-4
1.799000E-7	9.181411E-4
1.799500E-7	1.014066E-3
1.800000E-7	1.125408E-3
1.800500E-7	1.241889E-3
1.801000E-7	1.384064E-3
1.801500E-7	1.479989E-3
1.802000E-7	1.567349E-3
1.802500E-7	1.647858E-3
1.803000E-7	1.694107E-3
1.803500E-7	1.688969E-3
1.804000E-7	1.642719E-3
1.804500E-7	1.586192E-3
1.805000E-7	1.478276E-3
1.805500E-7	1.325823E-3
1.806000E-7	1.195639E-3
1.806500E-7	1.020918E-3
1.807000E-7	8.410584E-4
1.807500E-7	6.954576E-4
1.808000E-7	5.909677E-4
1.808500E-7	5.738382E-4
1.809000E-7	6.183749E-4
1.809500E-7	7.005965E-4
1.810000E-7	8.136512E-4
1.810500E-7	9.575390E-4
1.811000E-7	1.092862E-3
1.811500E-7	1.185361E-3
1.812000E-7	1.293277E-3
1.812500E-7	1.389202E-3
1.813000E-7	1.421748E-3
1.813500E-7	1.421748E-3
1.814000E-7	1.414897E-3
1.814500E-7	1.392628E-3
1.815000E-7	1.327536E-3
1.815500E-7	1.269296E-3
1.816000E-7	1.183648E-3
1.816500E-7	1.154528E-3
1.817000E-7	1.084297E-3
1.817500E-7	1.010640E-3
1.818000E-7	9.404095E-4
1.818500E-7	8.924469E-4
1.819000E-7	8.787433E-4
1.819500E-7	9.010116E-4
1.820000E-7	9.352706E-4
1.820500E-7	1.010640E-3
1.821000E-7	1.096288E-3
1.821500E-7	1.181935E-3
1.822000E-7	1.211056E-3
1.822500E-7	1.269296E-3
1.823000E-7	1.300129E-3
1.823500E-7	1.320684E-3
1.824000E-7	1.289851E-3
1.824500E-7	1.252166E-3
1.825000E-7	1.197352E-3
1.825500E-7	1.140825E-3
1.826000E-7	1.074020E-3
1.826500E-7	9.952239E-4
1.827000E-7	9.095764E-4
1.827500E-7	8.359195E-4
1.828000E-7	7.468461E-4
1.828500E-7	6.834670E-4
1.829000E-7	6.886058E-4
1.829500E-7	6.886058E-4
1.830000E-7	7.040224E-4
1.830500E-7	7.382814E-4
1.831000E-7	7.879569E-4
1.831500E-7	8.067994E-4
1.832000E-7	8.461972E-4
1.832500E-7	8.890210E-4
1.833000E-7	9.369836E-4
1.833500E-7	9.969368E-4
1.834000E-7	1.068881E-3
1.834500E-7	1.161380E-3
1.835000E-7	1.255592E-3
1.835500E-7	1.346379E-3
1.836000E-7	1.462859E-3
1.836500E-7	1.570775E-3
1.837000E-7	1.605034E-3
1.837500E-7	1.594756E-3
1.838000E-7	1.591330E-3
1.838500E-7	1.587905E-3
1.839000E-7	1.569062E-3
1.839500E-7	1.541655E-3
1.840000E-7	1.524525E-3
1.840500E-7	1.495405E-3
1.841000E-7	1.459433E-3
1.841500E-7	1.425174E-3
1.842000E-7	1.402906E-3
1.842500E-7	1.390915E-3
1.843000E-7	1.409758E-3
1.843500E-7	1.396054E-3
1.844000E-7	1.380638E-3
1.844500E-7	1.413184E-3
1.845000E-7	1.420035E-3
1.845500E-7	1.421748E-3
1.846000E-7	1.387489E-3
1.846500E-7	1.396054E-3
1.847000E-7	1.377212E-3
1.847500E-7	1.330962E-3
1.848000E-7	1.265870E-3
1.848500E-7	1.236750E-3
1.849000E-7	1.169945E-3
1.849500E-7	1.072307E-3
1.850000E-7	1.005502E-3
1.850500E-7	9.010116E-4
1.851000E-7	7.913828E-4
1.851500E-7	6.543468E-4
1.852000E-7	5.567087E-4
1.852500E-7	4.933295E-4
1.853000E-7	4.573576E-4
1.853500E-7	4.196727E-4
1.854000E-7	4.436540E-4
1.854500E-7	4.899036E-4
1.855000E-7	5.430051E-4
1.855500E-7	5.875418E-4
1.856000E-7	6.611986E-4
1.856500E-7	7.297166E-4
1.857000E-7	8.359195E-4
1.857500E-7	8.873080E-4
1.858000E-7	9.010116E-4
1.858500E-7	9.215670E-4
1.859000E-7	8.992987E-4
1.859500E-7	8.427713E-4
1.860000E-7	7.571238E-4
1.860500E-7	6.749022E-4
1.861000E-7	5.978195E-4
1.861500E-7	5.841159E-4
1.862000E-7	6.029583E-4
1.862500E-7	6.629116E-4
1.863000E-7	7.108742E-4
1.863500E-7	8.153641E-4
1.864000E-7	9.044375E-4
1.864500E-7	1.015779E-3
1.865000E-7	1.120269E-3
1.865500E-7	1.193926E-3
1.866000E-7	1.291564E-3
1.866500E-7	1.351517E-3
1.867000E-7	1.366934E-3
1.867500E-7	1.348092E-3
1.868000E-7	1.378925E-3
1.868500E-7	1.382351E-3
1.869000E-7	1.389202E-3
1.869500E-7	1.408045E-3
1.870000E-7	1.433739E-3
1.870500E-7	1.478276E-3
1.871000E-7	1.517674E-3
1.871500E-7	1.519387E-3
1.872000E-7	1.491979E-3
1.872500E-7	1.490266E-3
1.873000E-7	1.491979E-3
1.873500E-7	1.495405E-3
1.874000E-7	1.514248E-3
1.874500E-7	1.493692E-3
1.875000E-7	1.447443E-3
1.875500E-7	1.406332E-3
1.876000E-7	1.351517E-3
1.876500E-7	1.312120E-3
1.877000E-7	1.260731E-3
1.877500E-7	1.178510E-3
1.878000E-7	1.101427E-3
1.878500E-7	1.058603E-3
1.879000E-7	1.015779E-3
1.879500E-7	9.232800E-4
1.880000E-7	9.095764E-4
1.880500E-7	9.078634E-4
1.881000E-7	9.798073E-4
1.881500E-7	1.077445E-3
1.882000E-7	1.140825E-3
1.882500E-7	1.169945E-3
1.883000E-7	1.231611E-3
1.883500E-7	1.207630E-3
1.884000E-7	1.190500E-3
1.884500E-7	1.149389E-3
1.885000E-7	1.098001E-3
1.885500E-7	1.005502E-3
1.886000E-7	9.267059E-4
1.886500E-7	8.427713E-4
1.887000E-7	7.742533E-4
1.887500E-7	7.280037E-4
1.888000E-7	6.783281E-4
1.888500E-7	6.337914E-4
1.889000E-7	5.755511E-4
1.889500E-7	5.481439E-4
1.890000E-7	5.224497E-4
1.890500E-7	5.087461E-4
1.891000E-7	5.087461E-4
1.891500E-7	5.669864E-4
1.892000E-7	6.355044E-4
1.892500E-7	6.646245E-4
1.893000E-7	7.040224E-4
1.893500E-7	7.639756E-4
1.894000E-7	8.119382E-4
1.894500E-7	8.496231E-4
1.895000E-7	9.215670E-4
1.895500E-7	9.849462E-4
1.896000E-7	1.015779E-3
1.896500E-7	1.003789E-3
1.897000E-7	9.575390E-4
1.897500E-7	9.335577E-4
1.898000E-7	8.650397E-4
1.898500E-7	7.691145E-4
1.899000E-7	7.005965E-4
1.899500E-7	6.886058E-4
1.900000E-7	6.868929E-4
1.900500E-7	6.920317E-4
1.901000E-7	7.057353E-4
1.901500E-7	7.194389E-4
1.902000E-7	7.622627E-4
1.902500E-7	8.205030E-4
1.903000E-7	8.907339E-4
1.903500E-7	9.472613E-4
1.904000E-7	1.003789E-3
1.904500E-7	1.017492E-3
1.905000E-7	9.952239E-4
1.905500E-7	9.952239E-4
1.906000E-7	1.008927E-3
1.906500E-7	1.031196E-3
1.907000E-7	1.060316E-3
1.907500E-7	1.120269E-3
1.908000E-7	1.173371E-3
1.908500E-7	1.257305E-3
1.909000E-7	1.308694E-3
1.909500E-7	1.351517E-3
1.910000E-7	1.325823E-3
1.910500E-7	1.305268E-3
1.911000E-7	1.248740E-3
1.911500E-7	1.204204E-3
1.912000E-7	1.147676E-3
1.912500E-7	1.077445E-3
1.913000E-7	9.969368E-4
1.913500E-7	9.609649E-4
1.914000E-7	9.678167E-4
1.914500E-7	9.780944E-4
1.915000E-7	1.020918E-3
1.915500E-7	1.055177E-3
1.916000E-7	1.063742E-3
1.916500E-7	1.060316E-3
1.917000E-7	1.005502E-3
1.917500E-7	9.181411E-4
1.918000E-7	7.930958E-4
1.918500E-7	6.697634E-4
1.919000E-7	4.847648E-4
1.919500E-7	3.357381E-4
1.920000E-7	2.449517E-4
1.920500E-7	2.141186E-4
1.921000E-7	2.141186E-4
1.921500E-7	2.552294E-4
1.922000E-7	3.614323E-4
1.922500E-7	4.967554E-4
1.923000E-7	6.012454E-4
1.923500E-7	7.143001E-4
1.924000E-7	8.085123E-4
1.924500E-7	8.890210E-4
1.925000E-7	9.558260E-4
1.925500E-7	9.369836E-4
1.926000E-7	8.718915E-4
1.926500E-7	8.136512E-4
1.927000E-7	7.160130E-4
1.927500E-7	5.875418E-4
1.928000E-7	4.984684E-4
1.928500E-7	3.888395E-4
1.929000E-7	3.237474E-4
1.929500E-7	3.066179E-4
1.930000E-7	3.357381E-4
1.930500E-7	3.785618E-4
1.931000E-7	4.505058E-4
1.931500E-7	5.121720E-4
1.932000E-7	5.978195E-4
1.932500E-7	7.143001E-4
1.933000E-7	7.811051E-4
1.933500E-7	8.547620E-4
1.934000E-7	9.386965E-4
1.934500E-7	1.044899E-3
1.935000E-7	1.115130E-3
1.935500E-7	1.199065E-3
1.936000E-7	1.241889E-3
1.936500E-7	1.272722E-3
1.937000E-7	1.318971E-3
1.937500E-7	1.349805E-3
1.938000E-7	1.390915E-3
1.938500E-7	1.471424E-3
1.939000E-7	1.476563E-3
1.939500E-7	1.474850E-3
1.940000E-7	1.490266E-3
1.940500E-7	1.461146E-3
1.941000E-7	1.402906E-3
1.941500E-7	1.329249E-3
1.942000E-7	1.226472E-3
1.942500E-7	1.145963E-3
1.943000E-7	1.046612E-3
1.943500E-7	9.815203E-4
1.944000E-7	9.352706E-4
1.944500E-7	8.924469E-4
1.945000E-7	8.376325E-4
1.945500E-7	7.930958E-4
1.946000E-7	7.879569E-4
1.946500E-7	8.085123E-4
1.947000E-7	8.359195E-4
1.947500E-7	9.198541E-4
1.948000E-7	1.022631E-3
1.948500E-7	1.144251E-3
1.949000E-7	1.272722E-3
1.949500E-7	1.404619E-3
1.950000E-7	1.473137E-3
1.950500E-7	1.553646E-3
1.951000E-7	1.610173E-3
1.951500E-7	1.598182E-3
1.952000E-7	1.526238E-3
1.952500E-7	1.421748E-3
1.953000E-7	1.327536E-3
1.953500E-7	1.202491E-3
1.954000E-7	1.092862E-3
1.954500E-7	9.626778E-4
1.955000E-7	8.376325E-4
1.955500E-7	7.057353E-4
1.956000E-7	6.457821E-4
1.956500E-7	6.543468E-4
1.957000E-7	6.594857E-4
1.957500E-7	7.091612E-4
1.958000E-7	8.222159E-4
1.958500E-7	9.541131E-4
1.959000E-7	1.087723E-3
1.959500E-7	1.197352E-3
1.960000E-7	1.286425E-3
1.960500E-7	1.361795E-3
1.961000E-7	1.414897E-3
1.961500E-7	1.464572E-3
1.962000E-7	1.462859E-3
1.962500E-7	1.457720E-3
1.963000E-7	1.384064E-3
1.963500E-7	1.308694E-3
1.964000E-7	1.176797E-3
1.964500E-7	1.074020E-3
1.965000E-7	9.695296E-4
1.965500E-7	9.284188E-4
1.966000E-7	9.455483E-4
1.966500E-7	9.729555E-4
1.967000E-7	1.077445E-3
1.967500E-7	1.154528E-3
1.968000E-7	1.255592E-3
1.968500E-7	1.373786E-3
1.969000E-7	1.493692E-3
1.969500E-7	1.543368E-3
1.970000E-7	1.606747E-3
1.970500E-7	1.630728E-3
1.971000E-7	1.593043E-3
1.971500E-7	1.479989E-3
1.972000E-7	1.356656E-3
1.972500E-7	1.229898E-3
1.973000E-7	1.099714E-3
1.973500E-7	9.883721E-4
1.974000E-7	9.198541E-4
1.974500E-7	8.633267E-4
1.975000E-7	8.085123E-4
1.975500E-7	7.622627E-4
1.976000E-7	7.708274E-4
1.976500E-7	8.119382E-4
1.977000E-7	8.496231E-4
1.977500E-7	9.061505E-4
1.978000E-7	9.147152E-4
1.978500E-7	1.008927E-3
1.979000E-7	1.080871E-3
1.979500E-7	1.127121E-3
1.980000E-7	1.195639E-3
1.980500E-7	1.301842E-3
1.981000E-7	1.375499E-3
1.981500E-7	1.433739E-3
1.982000E-7	1.488553E-3
1.982500E-7	1.507396E-3
1.983000E-7	1.536516E-3
1.983500E-7	1.497118E-3
1.984000E-7	1.426887E-3
1.984500E-7	1.269296E-3
1.985000E-7	1.135686E-3
1.985500E-7	9.609649E-4
1.986000E-7	7.742533E-4
1.986500E-7	5.824029E-4
1.987000E-7	4.265245E-4
1.987500E-7	3.083309E-4
1.988000E-7	2.500906E-4
1.988500E-7	2.483776E-4
1.989000E-7	2.980532E-4
1.989500E-7	3.511546E-4
1.990000E-7	4.162468E-4
1.990500E-7	5.412921E-4
1.991000E-7	6.971706E-4
1.991500E-7	8.239289E-4
1.992000E-7	9.592519E-4
1.992500E-7	1.044899E-3
1.993000E-7	1.169945E-3
1.993500E-7	1.282999E-3
1.994000E-7	1.423461E-3
1.994500E-7	1.565636E-3
1.995000E-7	1.629015E-3
1.995500E-7	1.692395E-3
1.996000E-7	1.712950E-3
1.996500E-7	1.687256E-3
1.997000E-7	1.613599E-3
1.997500E-7	1.502257E-3
1.998000E-7	1.356656E-3
1.998500E-7	1.243602E-3
1.999000E-7	1.120269E-3
1.999500E-7	9.626778E-4
2.000000E-7	8.461972E-4
2.000500E-7	7.622627E-4
